"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"230388843914858497","230378160846413824","14510685","","","2012-07-31 19:45:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@erikschimmel selbstgehackt nat?rlich. Autokorrektur ist selten so gut f?r nen Br?ller."
"230388082246037505","230378252944941056","82859486","","","2012-07-31 19:42:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@minimaltwist awesome. Photo by accident?"
"230387838330494977","230378160846413824","14510685","","","2012-07-31 19:41:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@erikschimmel Hammer! Sehr sch?n. Kann ich ja mein selbstgekacktes Bookmarklet endlich l?schen."
"230386421897256960","230358484183572480","15753084","","","2012-07-31 19:36:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@cruiser607 komisch. Den hab ich aufm Fon. Da kam er ohne CDs. Das prangere ich an."
"230263841991303168","230263440093093889","16060329","","","2012-07-31 11:29:12 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@qrios Danke! ;-) Hab leider keine Aktien. Habe nur die neuen Cashtags getestet."
"230253677120745473","230249870831792128","15753084","","","2012-07-31 10:48:49 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@cruiser607 @saimalkan KL liegt nicht in Indonesien ;-)"
"230253476410695680","","","","","2012-07-31 10:48:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Test: $AAPL"
"229966161654202368","229891367986401280","2087371","","","2012-07-30 15:46:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@iA Lovely! But i don?t want to see your heating bill next winter ;-)"
"229965865553100800","229834739484356608","13257382","","","2012-07-30 15:45:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@mhenders I don?t use ?Location Services? as evidence source due to fear of battery drainage. Works well without it using other sources."
"229676904494534656","229664074030542848","13257382","","","2012-07-29 20:36:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders I realize, I was a bit late to the party, reading tweets chronologically."
"229676429539934208","229656663454523392","13257382","","","2012-07-29 20:35:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders this Tool does a lot in that respect http://t.co/hbm4eURG","http://bit.ly/OcFSTo"
"229648849860456448","229549853972238336","69553769","","","2012-07-29 18:45:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DerScholz mein Lieblingsplatz, unweit von Soller ?&gt; http://t.co/7FZwEx3H","http://twitpic.com/ad7oc6"
"229622581005791232","229549853972238336","69553769","","","2012-07-29 17:01:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@DerScholz dito"
"229308130180333568","229303311025704960","16745703","","","2012-07-28 20:11:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@x34dash apropos, meins ist auch
mit 10.8 nach wie vor ruhig."
"229307768987873280","229303311025704960","16745703","","","2012-07-28 20:10:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@x34dash ohje. Ist das evtl. Spotlight, das indiziert? Das w?re gut, weil das auch wieder aufh?rt, wenn?s durch ist."
"229260749988564992","229260473940455424","15181260","","","2012-07-28 17:03:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@aleks_be in jedes Textfeld. Aktivieren per 2 mal FN Taste dr?cken."
"229260237369114624","229249118650908672","15181260","","","2012-07-28 17:01:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@aleks_be Texte diktieren ist praktisch."
"229237004855033857","229235472034041856","14510685","","","2012-07-28 15:28:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@erikschimmel Ack! Ikea erw?hnen wir mal lieber gar nicht erst."
"229234740887162880","229233263229689856","14510685","","","2012-07-28 15:19:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@erikschimmel Allerdings hasse ich Einkaufen auch. Kaufe deshalb fast alles gleich doppelt oder dreifach das reduziert die Frequenz."
"229234466906861568","229233263229689856","14510685","","","2012-07-28 15:18:50 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@erikschimmel ?auf dem Heimweg noch ein K?ffchen trinken und treffe bekannte dabei. Online kann so ?de sein ;-)"
"229234301009555456","229233263229689856","14510685","","","2012-07-28 15:18:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@erikschimmel Ich laufe in meine Kleinstadt, rede mit der Verk?uferin ?ber ?ber das K?rzen der Beinl?nge und das Wetter und gehe?"
"229233694790021120","229233263229689856","14510685","","","2012-07-28 15:15:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@erikschimmel Ich wohne auch nicht in ner Gro?stadt, da ist das Einkaufen weniger Horror ;-) Und amazon liefert bei mir per DHL/Post."
"229229340146139136","229218985235865600","928881","","","2012-07-28 14:58:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@baranek Das absurde ist ja, dass die anscheinend 1 Cent ?ber Mindestlohn bezahlen."
"229228639680622592","229227482228875264","928881","","","2012-07-28 14:55:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@baranek Webshops lokaler H?ndler mit Same Day Delivery via Radkurier (f?r kleine Artikel) ? there we go."
"229227831396294656","229227482228875264","928881","","","2012-07-28 14:52:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@baranek Hat auch viel mit Bequemlichkeit zu tun. Da k?nnten lokale H?ndler ansetzen. Warum haben die noch keine Webshops?"
"229226966186852352","229226088381943808","928881","","","2012-07-28 14:49:02 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@baranek Kaufe z.B. Bohrmaschinen beim Eisenwarenh?ndler. 10? teurer, daf?r krieg ich 10 Minuten beste D?belberatung und kann hin laufen."
