"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"241601453054115840","241579955841032192","928881","","","2012-08-31 18:20:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@baranek find?s gut!"
"241601132781252608","241579955841032192","928881","","","2012-08-31 18:19:33 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@baranek Wow. Ein Avantgarde Hipster. ;)"
"241599938742603776","","","","","2012-08-31 18:14:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Warte auf ein Gespr?ch von @BarackObama mit einem imagin?ren Eastwood."
"241419109366120451","241344611275116544","9545242","","","2012-08-31 06:16:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@Zellmi sieht auf dem Telefon immer noch gleich aus."
"241417054215888896","","","241282570959085568","7415132","2012-08-31 06:08:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @cdespinosa: You Didn?t Build That: Bain &amp; Company got $10M bailout from taxpayers, from which it paid $4M to Mitt Romney http:// ..."
"241258200383488001","241241228556001280","13257382","","","2012-08-30 19:36:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders i heard gun laws in the US are pretty lax. Time for a holiday there? ;)"
"241257729220571137","241237068741754881","4591101","","","2012-08-30 19:34:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ste7130 m?chtig!"
"240894334319357952","240890696192630784","9334352","","","2012-08-29 19:30:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@sixtus Mundgeruch?"
"240891304366706690","","","","","2012-08-29 19:18:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","WTF #2 ?@twitterapi: Introducing the Twitter Certified Products Program: http://t.co/s32rGNzQ?","http://bit.ly/RsKqcF"
"240852574645932032","240852159632113664","268408192","","","2012-08-29 16:45:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@in_aha Und nat?rlich toi, toi, toi mit dem neuen Job ;-)"
"240852331133038592","240852159632113664","268408192","","","2012-08-29 16:44:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@in_aha Oh, der arme @qrios. Alles Gute Euch."
"240849055633248256","240812368970539009","268408192","","","2012-08-29 16:31:04 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@in_aha Woha! Und dann etwa Hannover?"
"240728468181106688","240700007001509889","14952125","","","2012-08-29 08:31:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@peate da muss man seine Wahl durchsetzen. Zur not mit ner VM."
"240526627245813760","","","","","2012-08-28 19:09:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","?nach der Sendung k?nnen Sie bei uns mit XYZ chatten?
Warum eigentlich nicht w?hrenddessen und in die Sendung eingebunden?"
"240495149761826817","","","","","2012-08-28 17:04:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Euer favorisiertes Zappa Album?"
"240464341982384128","240462525894885378","5301952","","","2012-08-28 15:02:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@fachatc Ich hab f?r die Datenoption (verbrauchbar innern. 1 Monat) f?r 5GB 19?bezahlt. Sim hatte ich schon."
"240464107315273728","240462525894885378","5301952","","","2012-08-28 15:01:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@fachatc einfach zur TIM gehen. Karte holen und dann sagen, du m?chtest auch internet."
"240184649341607937","240172188215418880","274626857","","","2012-08-27 20:30:57 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tweetbot what about already downloaded alpha versions. Will they continue to work and will in-app updates still be provided?"
"240163392734781441","240139572330258433","28351453","","","2012-08-27 19:06:29 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@twiiita geilo! Wo steht dieses H?usle?"
"240162803409891328","240135558247088129","15753084","","","2012-08-27 19:04:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@cruiser607 das war aber kurz, oder?"
"239723412463968256","239710437845893120","268408192","","","2012-08-26 13:58:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@in_aha sehr sch?n."
"239702483960750082","239699016902926336","14510685","","","2012-08-26 12:35:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@erikschimmel ich bin mit meinem o2 postpaid ohne Laufzeit etc. eigentlich relativ zufrieden. Sehr flexibel."
"239695797778800640","239692797383426048","268408192","","","2012-08-26 12:08:26 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@in_aha WTF, ein NeXT cube? Oder schon das neurer flache dingends."
"239671642433933313","239670113366863873","13257382","","","2012-08-26 10:32:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders welcome. kind of ridiculous that Apple doesn?t offer a way to move a device to a new Mac. You?d think they like selling new Macs."
"239669726907875328","239667828343590912","13257382","","","2012-08-26 10:24:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders I believe that was the way I did it back then http://t.co/Uru0xWJe","http://osxdaily.com/2012/02/29/sync-iphone-new-computer-without-losing-data/"
"239668697013297153","239667828343590912","13257382","","","2012-08-26 10:20:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders was painful, somehow worked. I googled the process can?t remember specifics, I can try to find the article I was following again."
"239667934774034432","239667711456714752","13257382","","","2012-08-26 10:17:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders exactly. The only pain point was moving the devices over there keeping their screens organized?"
"239667675440218112","239667105220395009","13257382","","","2012-08-26 10:16:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders I?ll let you know if I find some more facts."
"239667473929097216","239659267941076993","13257382","","","2012-08-26 10:15:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mhenders however, I am not syncing to my laptop anymore. I just sync and backup all iOS devices to a mac mini with cheap disks."
